Score (Indekseret score)
"50,35006343"
"53,12141276"
"48,51058752"
"54,26558275"
"55,78425598"
"49,93388448"
"47,59748745"
"49,43841801"
"54,13685781"
"64,57629724"
"77,93659029"
"80,94473519"
"51,1102285"
"45,21724745"
"77,7767625"
"68,15315204"
"60,90391485"
"48,64215132"
"54,07686553"
"49,48558352"
"82,22676564"
"47,32851814"
"55,53214376"
"54,61607104"
"69,67132779"
"49,89026938"
"49,2810544"
"88,33343603"
"84,25010501"
"74,06476576"
"48,56338028"
"68,35000006"
"86,73359498"
"46,42714441"
"57,66396667"
"58,08670962"
"47,15157236"
"54,25440915"
"66,26341692"
"54,03663714"
"58,65984228"
"53,23571384"
"55,51717695"
"61,05716137"
"54,97977256"
"55,89554872"
"53,66004488"
"54,59170585"
"53,42683735"
"52,56634824"
"53,64176195"
"55,84990187"
"55,75073194"
"51,29601455"
"56,97659061"
"55,17984499"
"65,17444809"
"54,70236274"
"54,51525678"
"55,65934337"
"52,46914265"
"55,96989709"
"56,8854202"
"52,43990327"
"56,01904963"
"58,61088204"
"53,48178257"
"55,79971643"
"55,66807536"
"55,51607626"
"55,98281528"
"57,72095574"
"57,67458641"
"62,82771168"
"53,35611605"
"57,43421815"
"59,90406801"
"53,6295225"
"54,63976213"
"55,20719922"
"54,71249866"
"53,93896267"
"55,6028305"
"53,87442547"
"60,05236346"
"61,86050407"
"58,37886466"
"57,94480034"
"54,332226"
"58,03954467"
"58,96062559"
"59,41218494"
"56,18413018"
"54,76763487"
"55,64521132"
"55,00352235"
"58,18985335"
"56,40097946"
"57,79917923"
"54,89016575"
"61,52498043"
"59,92944221"
"53,78824109"
"61,49463956"
"55,00606829"
"59,66574746"
"56,2354537"
"56,89636462"
"60,14227986"
"49,72367486"
"55,49483942"
"56,12595507"
"53,81901774"
"58,59298423"
"59,51070682"
"54,3567205"
"54,16394659"
"48,82870019"
"51,28212819"
"54,97683489"
"52,2239246"
"51,66752983"
"47,39203105"
"49,18153247"
"47,55327981"
"46,98535389"
"48,87135843"
"52,81435312"
"46,77016853"
"47,99108239"
"49,28060937"
"49,19528388"
"62,36246572"
"50,15550024"
"50,5095077"
"51,8831024"
"47,68688941"
"52,14909199"
"53,84156021"
"49,59164838"
"46,75933785"
"53,82748728"
"46,9682845"
"49,64309286"
"50,95024739"
"49,99861944"
"50,55582319"
"56,56019289"
"56,39233627"
"60,65124779"
"45,59692248"
"54,47778354"
"55,74066933"
"48,03684807"
"49,47876009"
"56,43036601"
"49,87336248"
"49,33261094"
"51,15365631"
"50,50388286"
"54,60004216"
"55,10067299"
"56,57769452"
"53,67583414"
"50,1137954"
"50,46790057"
"52,08743032"
"50,4693165"
"47,36184611"
"51,59649499"
"49,29302241"
"52,77912178"
"50,1933067"
"52,72119025"
"55,40517341"
"52,79219056"
"54,29672791"
"51,8702274"
"48,58270356"
"53,63043205"
"49,22231966"
"54,11354532"
"51,48213244"
"51,38059045"
"52,88147007"
"44,37179115"
"48,15918168"
"51,19937374"
"47,6872593"
"57,05922476"
"54,66051763"
"50,25141682"
"50,75624401"
"51,36322747"
"55,16103465"
"53,41801922"
"51,40455926"
"51,43840569"
"50,06202825"
"57,38078767"
"54,26767296"
"53,05101318"
"46,67685428"
"49,55591816"
"53,38240714"
"53,07379422"
"52,41230261"
"55,23932513"
"51,61626208"
"48,016145"
"47,78468988"
"47,54159273"
"50,719771"
"50,22904551"
"49,07849518"
"51,93342495"
"50,36643852"
"52,07658621"
"51,65240449"
"51,11414398"
"57,81367348"
"52,75725255"
"50,79600622"
"50,24460587"
"49,05943484"
"48,37474358"
"48,6172625"
"52,48584764"
"49,05606466"
"53,13558557"
"51,76320733"
"46,71384616"
"52,47317156"
"49,44563282"
"47,37262647"
"49,40766046"
"53,40664154"
"55,71040402"
"49,86930564"
